,Date,Visitor,Home,Att.,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,E+/-,SAtt,Thru%,Rk,Age,GP,G.1.1,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%
256,44248,Philadelphia Flyers,Boston Bruins,,10,9,-0.9,0,-8,7,1,-15,-0.134,-4,63,-1,2,-1.09,0.15,-0.07,1.13,-3,7,-2.72,20,-11,-12.91,-8,0,-1.5,-1.3,-174,0.7,120,-0.032,-3,-20.39462366,-1.252688172,1.984946237,11.93548387,33.91612903,-0.866774194,-1.12827957,-8.147311828,28.67096774,-4.229032258,-2.634408602,1.196666667,-2.284516129,-0.803333333,-2.135376344,2.132150538,-2.148387097,2.141935484,-2.411935484,3.675268817,-9.376666667,-26.87626263,-0.98989899,2.545454545,0.292929293,0.681818182,0.974747475,-6.487373737,-1.391414141,-0.458333333,0.515151515,-0.002525253,-0.21969697,-0.138888889,0.856060606,0.047979798,-0.222222222,-0.532828283,0.728095238,44.82323232,1.994949495,-1.671717172,4.027777778,5.429292929,2.606428571
257,44248,Montreal Canadiens,Ottawa Senators,,5,-5,2.8,0,1,-7,6,8,0.072,3,-24,-1,2,0.37,-0.06,0.05,-0.43,2,-23,3.69,1,1,-0.46,2,-3,-0.8,-2,83,-0.3,-220,0.001,-1,17.73,2.161428571,8.342857143,154.8514286,44.70142857,4.531142857,-1.527714286,101.4771429,35.53571429,4.716428571,0.239714286,-2.949285714,-1.78,-4.729285714,17.22214286,-17.21814286,-0.344285714,5.124285714,5.757428571,33.53142857,1.239714286,37.68592731,1.825722274,7.515377446,1.259086673,2.078285182,3.337371855,3.737185461,2.050326188,0.602702703,0.867660764,0.27027027,0.121155638,0.225535881,1.576887232,0.449207829,0.052190121,15.22646785,-3.293277311,125.7474371,1.775396086,13.00652377,12.26281454,11.33271202,9.667613636
258,44248,Winnipeg Jets,Vancouver Canucks,,7,-9,0.6,0,7,-6,-1,13,0.117,22,-35,-3,1,0.81,-0.14,0.4,-0.63,10,6,5.56,-8,-34,0.76,-3,-1,-2.6,-0.3,32,1.1,-157,0.011,4,57.61666667,0.766666667,10.35,110.525,91.86666667,3.3025,0.3025,81.30833333,70.65833333,2.500833333,-0.029166667,0.984051724,3.016666667,3.249425287,2.151666667,-2.151666667,1.383333333,4.858333333,-0.83,28.50833333,-2.371428571,51.2010582,0.498412698,8.533333333,2.067724868,4.374603175,6.442328042,5.859259259,-0.652910053,0.982010582,1.529100529,0.598941799,-0.06031746,0.53968254,3.17989418,1.217989418,-0.023280423,14.97566138,1.56026936,141.5417989,5.407407407,17.7026455,7.973544974,11.2021164,1.3875
259,44248,New Jersey Devils,Washington Capitals,,7,24,-4.7,0,-17,15,2,-32,-0.286,-43,28,-3,3,-1.21,0.17,-0.77,0.5,-16,2,-10.65,17,-14,-13,1,-3,-2.7,-2.4,-35,-2.4,125,-0.009,-1,18.52884615,-5.868589744,-4.916666667,-62.66346154,-67.16025641,-2.089423077,-1.512179487,-48.2724359,-45.05128205,-2.16025641,-1.31025641,-0.576833333,-1.036217949,-2.048166667,-6.483333333,6.483333333,-1.038461538,2.576923077,-2.904487179,-15.92307692,-0.41773913,11.80926724,-4.393318966,-3.120689655,-1.951508621,-2.918103448,-4.869612069,-6.266163793,-6.952586207,-1.006681034,-1.353448276,-0.622844828,0.024784483,-0.544181034,-1.700431034,-1.211206897,-0.006465517,-6.418103448,-0.22016129,-51.14762931,-4.332974138,-15.82327586,-6.891163793,-1.802801724,-10.82105263
260,44249,Anaheim Ducks,Arizona Coyotes,2346,7,8,-0.1,0,-7,4,3,-11,-0.098,-26,3,-1,0,-0.47,0.07,-0.47,0.05,-26,-55,-11.85,1,-3,-0.96,0,1,0.9,-1.2,-38,-1.5,6,-0.001,0,82.12643678,0.277011494,-1.596551724,-16.45632184,-24.74482759,-0.225172414,-0.746206897,-19.62758621,-15.92873563,-0.994942529,-0.954367816,0.860689655,-0.404827586,0.456091954,-1.794942529,1.794942529,-0.334482759,2.024137931,0.49816092,-3.842528736,-2.778275862,103.2746823,0.179863148,-1.970674487,-1.08113392,-2.163245357,-3.244379277,0.460410557,1.045943304,-0.4,-0.217008798,-0.860215054,-0.003910068,-0.2228739,-0.729227761,-1.494623656,0.060606061,-4.158357771,-2.465102639,-32.82893451,-2.213098729,-7.586510264,-0.981427175,-4.791788856,-2.31
261,44249,Tampa Bay Lightning,Carolina Hurricanes,,6,5,1.3,0,0,5,-5,-5,-0.044,5,11,-3,0,-0.14,0.02,0.08,0.2,-2,16,-3.39,3,7,-1.08,-4,-3,3.3,3.9,-102,0.8,2,-0.007,0,-63.94833333,0.888333333,1.006666667,-60.41166667,-32.27,-1.5615,-0.632833333,-41.52,-23.70333333,-1.191166667,-0.824833333,2.725,-2.155833333,0.5365,2.067333333,-2.067333333,-2.978333333,-9.825,-0.8125,-13.515,0.565166667,-30.35714286,0.785714286,-0.035714286,0.178571429,-0.428571429,-0.25,-0.678571429,6.535714286,-0.064285714,0.392857143,-0.071428571,-0.142857143,0.107142857,0,-0.321428571,-0.107142857,-3.642857143,-1.143386243,-3.964285714,-0.464285714,1.785714286,-9.928571429,-0.714285714,-3.71372549
262,44249,Vegas Golden Knights,Colorado Avalanche,,3,-1,2.1,0,1,1,-2,0,0,-7,-10,1,1,0.05,-0.01,-0.13,-0.18,-16,-33,-4.89,-11,-33,3.76,3,-1,-1.6,-2.5,-108,0.2,104,0.013,-1,105.5083871,1.436129032,7.84516129,97.23354839,162.0490323,-3.309290323,1.342580645,68.83483871,108.4064516,-2.304,1.617677419,1.214322581,-0.993290323,0.207354839,4.811225806,-4.811225806,4.501935484,1.892903226,-3.505290323,22.77290323,1.53083871,99.17692308,0.847252747,9.526373626,1.679120879,2.442857143,4.121978022,3.458241758,0.989010989,0.704285714,1.704395604,-0.150549451,0.125274725,0.385714286,2.61978022,-0.292307692,0.115384615,15.0032967,2.839819005,167.7527473,13.08021978,20.38901099,11.36263736,15.51648352,-4.588888889
263,44249,Dallas Stars,Florida Panthers,3510,4,12,0.4,0,-14,5,9,-19,-0.169,-32,-3,1,4,-0.5,0.07,-0.57,-0.06,-2,-33,3.04,-2,-15,-0.68,-1,0,-2.8,-3.1,-255,-0.4,-164,-0.007,1,-75.43384615,1.4,4.075384615,50.64923077,57.55076923,1.182,2.071538462,19.34153846,33.55538462,1.040769231,2.636923077,-0.576,-0.219230769,-0.456,-1.113846154,1.113846154,-4.189230769,2.069230769,-0.622615385,6.449230769,-2.384,-58.96620047,1.552447552,8.223776224,0.303030303,0.713286713,1.016317016,-3.214452214,-1.909090909,0.086130536,0.067599068,0.241258741,-0.005827506,-0.283216783,0.32983683,0.427738928,-0.044289044,6.134032634,2.352884615,141.490676,9.033799534,11.18648019,13.51748252,9.342657343,10.35
264,44249,Buffalo Sabres,New York Islanders,,5,19,-2.3,0,-17,17,0,-34,-0.304,-18,71,0,0,-1.39,0.2,-0.32,1.27,3,-1,2.23,9,4,-6,1,5,-0.5,-0.8,-31,-1,299,-0.025,-10,103.1748148,-2.260740741,-7.814814815,-110.317037,-81.23259259,-2.672740741,-0.559851852,-73.18962963,-31.84444444,-2.985481481,0.376444444,-1.155555556,-1.609481481,-2.744740741,-3.806518519,3.806518519,-0.545185185,-6.394074074,-6.994814815,-27.57925926,3.575692308,77.80844156,-2.41017316,-5.454545455,-1.367965368,-2.281385281,-3.649350649,-13.09199134,-2.928571429,-1.153246753,-1.321428571,-0.055194805,0.008658009,-0.666666667,-2.212121212,-0.149350649,0.08008658,-9.752164502,0.033928571,-91.38311688,-9.07034632,-20.90367965,-7.621212121,-4.006493506,4.372222222
265,44249,Minnesota Wild,San Jose Sharks,,8,-17,0.3,0,14,-12,-2,26,0.232,34,-37,-4,-2,1.08,-0.16,0.6,-0.66,7,9,3.48,-5,-23,0.32,-3,-1,-0.3,1.1,-97,2.7,-86,0.016,2,-26.79461279,1.966329966,5.356902357,25.50841751,56.60606061,-2.112457912,-0.696969697,24.3973064,38.08754209,-1.744444444,-0.981481481,1.594949495,3.22962963,4.837373737,-2.035353535,2.035353535,-0.912457912,1.868686869,-0.157575758,11.91919192,1.293265993,-21.03355079,1.945945946,7.515377446,2.260950606,3.77166822,6.032618826,8.793103448,3.746505126,1.078471575,1.921714818,0.405405405,-0.066169618,0.739981361,3.179869525,0.665424045,-0.073625349,9.195712954,1.675489282,124.2600186,6.502329916,-0.36999068,11.01304753,16.13793103,1.292280702
266,44249,Los Angeles Kings,St. Louis Blues,,3,11,-1.1,0,-6,8,-2,-14,-0.125,-25,2,-1,-2,-0.4,0.06,-0.44,0.04,-4,14,-4.3,-12,-12,5.87,-3,2,-1,0.5,-35,-1.4,76,0.003,1,-113.75,-2.611904762,-0.492857143,2.202380952,11.20952381,-3.072619048,-0.761190476,10.57857143,14.08333333,-2.46,-0.348333333,-0.866904762,-0.209761905,-1.08047619,3.583095238,-3.583095238,-4.911904762,-1.414285714,-1.611190476,-1.630952381,-0.296296296,-129.3895833,-2.245833333,-2.1,-1.129166667,-2.358333333,-3.4875,-5.31875,-2.752083333,-0.4225,-0.822916667,-0.2,-0.10625,-0.208333333,-1.760416667,-0.522916667,-0.075,-4.472916667,1.332619048,-37.14166667,-2.020833333,-8.61875,-8.74375,-2.933333333,-4.866993464
267,44249,Calgary Flames,Toronto Maple Leafs,,3,15,-0.4,0,-9,13,-4,-22,-0.197,-31,12,0,1,-0.68,0.11,-0.55,0.22,1,20,-1.71,3,28,1.76,-1,0,1,1,-62,-1.4,19,-0.006,1,51.36428571,-0.09,-1.277142857,-28.67428571,-53.77142857,-0.855428571,-2.775857143,-27.23428571,-30.39428571,-1.207714286,-2.064857143,-0.901552795,-1.098809524,-1.711490683,4.701714286,-4.701714286,-0.667142857,-4.987142857,-4.273214286,-7.935714286,-2.025974026,67.75444096,-0.344827586,4.213166144,-0.29153605,-0.841170324,-1.132706374,-6.352142111,3.760710554,-0.262382445,-0.433646813,0.164054336,-0.021943574,-0.168234065,-1.00522466,0.246603971,-0.082549634,5.18077325,0.165517241,66.43887147,1.890282132,10.05433647,6.986415883,9.059561129,-6.441176471
268,44250,Chicago Blackhawks,Columbus Blue Jackets,,11,-8,-0.1,0,6,-1,-5,7,0.062,25,0,-1,-1,0.39,-0.05,0.45,0,20,58,6.33,7,18,-2.13,-3,5,-0.4,1.3,10,1.5,73,0.004,2,8.351648352,-1.348901099,1.85989011,16.33791209,32.15384615,-1.42967033,-0.468956044,-0.961538462,21.87637363,-3.024725275,-0.792857143,0.703296703,0.474175824,1.192032967,0.789285714,-0.789285714,2.120879121,3.697802198,-0.446703297,11.04395604,-3.40521978,28.3083779,-1.032085561,-0.898395722,0.615864528,0.701426025,1.317290553,1.945632799,-0.768270945,0.264616756,0.137254902,0.572192513,-0.093582888,0.192513369,-0.320855615,1.086452763,-0.064171123,-1.154188948,1.106060606,-16.67914439,-1.055258467,-1.415329768,0.293226381,-1.727272727,-5.891428571
269,44250,Nashville Predators,Detroit Red Wings,,2,-14,-0.8,0,12,-4,-8,16,0.142,26,-14,3,-3,0.72,-0.1,0.47,-0.25,11,10,6.2,9,17,-3.13,6,-2,1.9,0.7,151,0.8,-33,0.006,3,-56.85780886,-0.666666667,-3.324009324,19.91375291,-48.04428904,2.616083916,-2.529370629,17.72144522,-41.1025641,3.56958042,-2.825058275,0.087412587,-0.39032634,-0.302097902,-3.985897436,3.985897436,1.242424242,-0.862470862,2.010839161,4.825174825,0.965865385,-86.62580645,-0.542857143,-3.716129032,0.28202765,0.058064516,0.340092166,4.792626728,1.640552995,0.286359447,-0.141013825,0.251612903,0.171428571,0.194470046,-0.588018433,0.474654378,0.171428571,-1.318894009,-1.782502444,-62.29953917,-2.197235023,1.194470046,-2.614746544,-5.510599078,-5.294736842
270,44250,Buffalo Sabres,New Jersey Devils,,5,2,1,0,-4,4,0,-8,-0.072,-11,7,4,-2,-0.18,0.03,-0.2,0.12,8,-12,6.79,-12,-9,6.75,2,0,-0.6,-0.8,-20,-0.6,152,0.005,-3,-36.83903134,1.836182336,-1.314814815,-50.4985755,6.984330484,-2.713817664,0.151994302,-26.8988604,12.94017094,-2.204558405,0.221367521,-1.799555556,0.183903134,-1.196740741,-0.918518519,0.918518519,-3.646723647,-6.650997151,-1.318660969,-12.83618234,4.903692308,-87.57102273,1.228219697,-0.954545455,-0.470643939,-1.299242424,-1.769886364,-5.391098485,-0.875,-0.213068182,-0.75,0.221590909,0.057765152,-0.260416667,-1.649621212,0.261363636,0.089015152,-2.162878788,-0.29233871,-15.54829545,0.175189394,1.435606061,-0.402462121,-6.457386364,12.74444444
271,44250,Montreal Canadiens,Ottawa Senators,,9,-5,2.8,0,1,-7,6,8,0.072,3,-24,-1,2,0.37,-0.06,0.05,-0.43,2,-23,3.69,1,1,-0.46,2,-3,-0.8,-2,83,-0.3,-220,0.001,-1,17.73,2.161428571,8.342857143,154.8514286,44.70142857,4.531142857,-1.527714286,101.4771429,35.53571429,4.716428571,0.239714286,-2.949285714,-1.78,-4.729285714,17.22214286,-17.21814286,-0.344285714,5.124285714,5.757428571,33.53142857,1.239714286,37.68592731,1.825722274,7.515377446,1.259086673,2.078285182,3.337371855,3.737185461,2.050326188,0.602702703,0.867660764,0.27027027,0.121155638,0.225535881,1.576887232,0.449207829,0.052190121,15.22646785,-3.293277311,125.7474371,1.775396086,13.00652377,12.26281454,11.33271202,9.667613636
272,44250,Edmonton Oilers,Vancouver Canucks,,7,-13,1,0,12,-10,-2,22,0.197,35,-33,-3,-1,1,-0.18,0.63,-0.59,21,19,10.17,-10,-29,2.69,-4,0,-2,0.1,45,1.8,-153,0.01,2,14.34814815,0.692592593,7.396296296,90.75185185,57.38518519,4.11037037,1.186296296,67.3962963,40.45925926,4.115185185,1.35,0.859514687,2.338888889,2.438314176,3.021111111,-3.021111111,1.818518519,6.344444444,3.394074074,20.8,-2.491798942,33.5,0.657142857,7.2,2.307142857,4.592857143,6.9,5.885714286,-0.314285714,1.082142857,1.464285714,0.942857143,-0.1,0.678571429,3.035714286,1.692857143,-0.135714286,13.20714286,0.449025974,117.7071429,5.607142857,20.34285714,6.321428571,9.657142857,-4.252631579
273,44250,Pittsburgh Penguins,Washington Capitals,,5,2,-2.2,0,1,1,-2,0,0,5,-6,0,-1,0.18,-0.03,0.09,-0.11,-2,-1,-1.16,9,-7,-6.53,4,-4,-2.3,-2.1,37,0.1,67,0.008,1,-8.991666667,-2.125,-4.45,-78.25833333,-84.35,-1.475833333,-2.338333333,-55.10833333,-65.96666667,-1.796666667,-3.406666667,0.382614943,0.339166667,0.402729885,-5.03,5.03,-0.533333333,-0.966666667,-1.891666667,-17.6,-3.24173913,-69.34698276,-1.487068966,-3.120689655,-0.451508621,-0.668103448,-1.119612069,3.265086207,-6.046336207,-0.106681034,-0.384698276,-0.185344828,0.118534483,-0.075431034,-0.294181034,-0.492456897,0.118534483,-4.168103448,1.97016129,-52.77262931,-2.801724138,-3.792025862,-4.016163793,-4.334051724,-5.296052632
274,44251,Anaheim Ducks,Arizona Coyotes,2319,7,8,-0.1,0,-7,4,3,-11,-0.098,-26,3,-1,0,-0.47,0.07,-0.47,0.05,-26,-55,-11.85,1,-3,-0.96,0,1,0.9,-1.2,-38,-1.5,6,-0.001,0,82.12643678,0.277011494,-1.596551724,-16.45632184,-24.74482759,-0.225172414,-0.746206897,-19.62758621,-15.92873563,-0.994942529,-0.954367816,0.860689655,-0.404827586,0.456091954,-1.794942529,1.794942529,-0.334482759,2.024137931,0.49816092,-3.842528736,-2.778275862,103.2746823,0.179863148,-1.970674487,-1.08113392,-2.163245357,-3.244379277,0.460410557,1.045943304,-0.4,-0.217008798,-0.860215054,-0.003910068,-0.2228739,-0.729227761,-1.494623656,0.060606061,-4.158357771,-2.465102639,-32.82893451,-2.213098729,-7.586510264,-0.981427175,-4.791788856,-2.31
275,44251,Minnesota Wild,Colorado Avalanche,,8,7,2.2,0,-4,3,1,-7,-0.062,-17,27,1,0,-0.67,0.09,-0.31,0.48,-18,-42,-5.13,1,-16,-2.3,1,0,0,-1.5,-352,1.2,282,0,-4,-40.48864994,2.330943847,3.941457587,-55.17682198,141.7956989,-12.64647551,-0.810752688,-21.79330944,103.2879331,-10.47777778,0.028195938,1.57921147,-2.564994026,-0.991756272,-7.141218638,7.141218638,0.556750299,2.724014337,-6.394623656,-11.49820789,9.017801673,-58.05517241,1.885714286,6.015763547,0.578325123,0.01182266,0.590147783,-2.864039409,2.97044335,-0.107783251,0.880788177,-0.342857143,0.040394089,0.058128079,0.749753695,-0.772413793,0.034482759,-0.687684729,1.994726166,101.5418719,9.105418719,6.956650246,4.596059113,15.42364532,-5.792222222
276,44251,Dallas Stars,Florida Panthers,3324,3,12,0.4,0,-14,5,9,-19,-0.169,-32,-3,1,4,-0.5,0.07,-0.57,-0.06,-2,-33,3.04,-2,-15,-0.68,-1,0,-2.8,-3.1,-255,-0.4,-164,-0.007,1,-75.43384615,1.4,4.075384615,50.64923077,57.55076923,1.182,2.071538462,19.34153846,33.55538462,1.040769231,2.636923077,-0.576,-0.219230769,-0.456,-1.113846154,1.113846154,-4.189230769,2.069230769,-0.622615385,6.449230769,-2.384,-58.96620047,1.552447552,8.223776224,0.303030303,0.713286713,1.016317016,-3.214452214,-1.909090909,0.086130536,0.067599068,0.241258741,-0.005827506,-0.283216783,0.32983683,0.427738928,-0.044289044,6.134032634,2.352884615,141.490676,9.033799534,11.18648019,13.51748252,9.342657343,10.35
277,44251,New York Rangers,Philadelphia Flyers,,7,-2,-2,0,2,0,-2,2,0.018,16,-42,-2,-2,0.9,-0.13,0.28,-0.75,5,12,1.51,-15,2,9.2,7,-2,2.1,3.4,-85,1.5,28,0.027,2,-37.83563218,-0.649425287,2.156321839,-17.20689655,66.6,-4.809310345,3.118045977,-4.916091954,45.54482759,-2.324137931,4.359770115,2.572528736,1.792413793,4.361724138,-0.617126437,0.617126437,3.806896552,3.531034483,-2.092068966,-2.726436782,11.52275862,-35.98484848,-0.954545455,3.054545455,1.018181818,1.618181818,2.636363636,5.915151515,5.063636364,0.716666667,0.518181818,0.263636364,0.236363636,0.2,0.860606061,0.457575758,0.3,2.227272727,1.96,46.75454545,5.227272727,5.993939394,-7.8,11.18181818,-8.329736842
278,44251,Los Angeles Kings,St. Louis Blues,,3,11,-1.1,0,-6,8,-2,-14,-0.125,-25,2,-1,-2,-0.4,0.06,-0.44,0.04,-4,14,-4.3,-12,-12,5.87,-3,2,-1,0.5,-35,-1.4,76,0.003,1,-113.75,-2.611904762,-0.492857143,2.202380952,11.20952381,-3.072619048,-0.761190476,10.57857143,14.08333333,-2.46,-0.348333333,-0.866904762,-0.209761905,-1.08047619,3.583095238,-3.583095238,-4.911904762,-1.414285714,-1.611190476,-1.630952381,-0.296296296,-129.3895833,-2.245833333,-2.1,-1.129166667,-2.358333333,-3.4875,-5.31875,-2.752083333,-0.4225,-0.822916667,-0.2,-0.10625,-0.208333333,-1.760416667,-0.522916667,-0.075,-4.472916667,1.332619048,-37.14166667,-2.020833333,-8.61875,-8.74375,-2.933333333,-4.866993464
279,44251,Carolina Hurricanes,Tampa Bay Lightning,500,3,-5,-1.3,0,0,-5,5,5,0.044,-5,-11,3,0,0.14,-0.02,-0.08,-0.2,2,-16,3.39,-3,-7,1.08,4,3,-3.3,-3.9,102,-0.8,-2,0.007,0,63.94833333,-0.888333333,-1.006666667,60.41166667,32.27,1.5615,0.632833333,41.52,23.70333333,1.191166667,0.824833333,-2.725,2.155833333,-0.5365,-2.067333333,2.067333333,2.978333333,9.825,0.8125,13.515,-0.565166667,30.35714286,-0.785714286,0.035714286,-0.178571429,0.428571429,0.25,0.678571429,-6.535714286,0.064285714,-0.392857143,0.071428571,0.142857143,-0.107142857,0,0.321428571,0.107142857,3.642857143,1.143386243,3.964285714,0.464285714,-1.785714286,9.928571429,0.714285714,3.71372549
280,44251,Calgary Flames,Toronto Maple Leafs,,3,15,-0.4,0,-9,13,-4,-22,-0.197,-31,12,0,1,-0.68,0.11,-0.55,0.22,1,20,-1.71,3,28,1.76,-1,0,1,1,-62,-1.4,19,-0.006,1,51.36428571,-0.09,-1.277142857,-28.67428571,-53.77142857,-0.855428571,-2.775857143,-27.23428571,-30.39428571,-1.207714286,-2.064857143,-0.901552795,-1.098809524,-1.711490683,4.701714286,-4.701714286,-0.667142857,-4.987142857,-4.273214286,-7.935714286,-2.025974026,67.75444096,-0.344827586,4.213166144,-0.29153605,-0.841170324,-1.132706374,-6.352142111,3.760710554,-0.262382445,-0.433646813,0.164054336,-0.021943574,-0.168234065,-1.00522466,0.246603971,-0.082549634,5.18077325,0.165517241,66.43887147,1.890282132,10.05433647,6.986415883,9.059561129,-6.441176471
281,44252,New Jersey Devils,Buffalo Sabres,,7,-2,-1,0,4,-4,0,8,0.072,11,-7,-4,2,0.18,-0.03,0.2,-0.12,-8,12,-6.79,12,9,-6.75,-2,0,0.6,0.8,20,0.6,-152,-0.005,3,36.83903134,-1.836182336,1.314814815,50.4985755,-6.984330484,2.713817664,-0.151994302,26.8988604,-12.94017094,2.204558405,-0.221367521,1.799555556,-0.183903134,1.196740741,0.918518519,-0.918518519,3.646723647,6.650997151,1.318660969,12.83618234,-4.903692308,87.57102273,-1.228219697,0.954545455,0.470643939,1.299242424,1.769886364,5.391098485,0.875,0.213068182,0.75,-0.221590909,-0.057765152,0.260416667,1.649621212,-0.261363636,-0.089015152,2.162878788,0.29233871,15.54829545,-0.175189394,-1.435606061,0.402462121,6.457386364,-12.74444444
282,44252,Chicago Blackhawks,Columbus Blue Jackets,,2,-8,-0.1,0,6,-1,-5,7,0.062,25,0,-1,-1,0.39,-0.05,0.45,0,20,58,6.33,7,18,-2.13,-3,5,-0.4,1.3,10,1.5,73,0.004,2,8.351648352,-1.348901099,1.85989011,16.33791209,32.15384615,-1.42967033,-0.468956044,-0.961538462,21.87637363,-3.024725275,-0.792857143,0.703296703,0.474175824,1.192032967,0.789285714,-0.789285714,2.120879121,3.697802198,-0.446703297,11.04395604,-3.40521978,28.3083779,-1.032085561,-0.898395722,0.615864528,0.701426025,1.317290553,1.945632799,-0.768270945,0.264616756,0.137254902,0.572192513,-0.093582888,0.192513369,-0.320855615,1.086452763,-0.064171123,-1.154188948,1.106060606,-16.67914439,-1.055258467,-1.415329768,0.293226381,-1.727272727,-5.891428571
283,44252,Nashville Predators,Detroit Red Wings,,7,-14,-0.8,0,12,-4,-8,16,0.142,26,-14,3,-3,0.72,-0.1,0.47,-0.25,11,10,6.2,9,17,-3.13,6,-2,1.9,0.7,151,0.8,-33,0.006,3,-56.85780886,-0.666666667,-3.324009324,19.91375291,-48.04428904,2.616083916,-2.529370629,17.72144522,-41.1025641,3.56958042,-2.825058275,0.087412587,-0.39032634,-0.302097902,-3.985897436,3.985897436,1.242424242,-0.862470862,2.010839161,4.825174825,0.965865385,-86.62580645,-0.542857143,-3.716129032,0.28202765,0.058064516,0.340092166,4.792626728,1.640552995,0.286359447,-0.141013825,0.251612903,0.171428571,0.194470046,-0.588018433,0.474654378,0.171428571,-1.318894009,-1.782502444,-62.29953917,-2.197235023,1.194470046,-2.614746544,-5.510599078,-5.294736842
284,44252,Dallas Stars,Florida Panthers,3844,5,12,0.4,0,-14,5,9,-19,-0.169,-32,-3,1,4,-0.5,0.07,-0.57,-0.06,-2,-33,3.04,-2,-15,-0.68,-1,0,-2.8,-3.1,-255,-0.4,-164,-0.007,1,-75.43384615,1.4,4.075384615,50.64923077,57.55076923,1.182,2.071538462,19.34153846,33.55538462,1.040769231,2.636923077,-0.576,-0.219230769,-0.456,-1.113846154,1.113846154,-4.189230769,2.069230769,-0.622615385,6.449230769,-2.384,-58.96620047,1.552447552,8.223776224,0.303030303,0.713286713,1.016317016,-3.214452214,-1.909090909,0.086130536,0.067599068,0.241258741,-0.005827506,-0.283216783,0.32983683,0.427738928,-0.044289044,6.134032634,2.352884615,141.490676,9.033799534,11.18648019,13.51748252,9.342657343,10.35
285,44252,Boston Bruins,New York Islanders,,9,-2,-0.5,0,1,-1,0,2,0.018,12,9,0,-1,0.06,-0.01,0.22,0.16,8,16,3.13,3,43,2.26,5,6,2.9,2.1,243,-0.6,-74,-0.009,-4,114.5212903,-1.100645161,-9.451612903,-77.21548387,-158.156129,3.064774194,-0.756387097,-44.97935484,-108.2709677,3.825032258,-0.100258065,-2.493333333,-0.063483871,-2.810666667,2.050709677,-2.047483871,1.188387097,-6.061935484,-1.738064516,-15.06193548,0.604666667,105.8968254,-1.662698413,-8,-0.873015873,-1.023809524,-1.896825397,-0.968253968,1.765873016,-0.379761905,-0.988095238,0.007936508,0.107142857,-0.194444444,-1.25,0.075396825,0.150793651,-6.158730159,-1.42,-136.2063492,-10.18650794,-13.3531746,-4.861111111,-11.25396825,-0.443650794
286,44252,Calgary Flames,Ottawa Senators,,7,-2,2.5,0,3,-1,-2,4,0.036,0,-29,-1,0,0.43,-0.07,0,-0.52,5,1,2.77,-2,1,1.28,-5,2,-1.1,-1.1,26,-0.1,-222,0.004,2,121.2142857,2.071428571,4.785714286,64.85714286,-10.75,2.735714286,-2.103571429,49.64285714,-0.178571429,3.460714286,-0.557142857,-1.382142857,-0.207142857,-1.596428571,16.46785714,-16.46785714,2.428571429,2.857142857,4.810714286,15.03571429,3.064285714,115.2376514,1.411929171,7.515377446,1.155638397,2.526561044,3.682199441,3.047530289,1.843429637,0.61304753,0.902143523,0.373718546,-0.120223672,0.294501398,1.990680336,0.65610438,-0.120223672,13.29543336,-1.418154158,122.1612302,1.534016775,-1.200372787,13.43522833,9.160298229,1.636363636
287,44252,Carolina Hurricanes,Tampa Bay Lightning,536,4,-5,-1.3,0,0,-5,5,5,0.044,-5,-11,3,0,0.14,-0.02,-0.08,-0.2,2,-16,3.39,-3,-7,1.08,4,3,-3.3,-3.9,102,-0.8,-2,0.007,0,63.94833333,-0.888333333,-1.006666667,60.41166667,32.27,1.5615,0.632833333,41.52,23.70333333,1.191166667,0.824833333,-2.725,2.155833333,-0.5365,-2.067333333,2.067333333,2.978333333,9.825,0.8125,13.515,-0.565166667,30.35714286,-0.785714286,0.035714286,-0.178571429,0.428571429,0.25,0.678571429,-6.535714286,0.064285714,-0.392857143,0.071428571,0.142857143,-0.107142857,0,0.321428571,0.107142857,3.642857143,1.143386243,3.964285714,0.464285714,-1.785714286,9.928571429,0.714285714,3.71372549
